Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.22-192.168.1.29-2404-37099-6,192.168.1.29,37099.0,192.168.1.22,2404.0,6.0,05/06/2020 08:48:13 PM,24001123.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666668,4.915960401250875,3.2081832170936337,0.333317736840897,3428731.8571428573,4710604.685117663,10011668.0,67.0,10012775.0,10012775.0,0.0,10012775.0,10012775.0,24001123.0,4800224.6,5006119.07010114,10011735.0,1146.0,0.0,1.0,0.0,0.0,64,192,0.0833294342102242,0.2499883026306727,6.0,16.0,9.222222222222223,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,1939243.5,2740938.9240303217,3877380.0,1107.0,10009906.0,2491.8442969013936,10011668.0,10008144.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-33103-6,192.168.1.29,33103.0,192.168.1.22,2404.0,6.0,05/06/2020 10:58:09 PM,40143401.0,2.0,7.0,22.0,61.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,8.714285714285715,4.644505202002532,2.067587646597258,0.2241962508358472,5017925.125,5212798.967683194,10018261.0,71.0,30137241.0,30137241.0,0.0,30137241.0,30137241.0,40143401.0,6690566.833333332,4961617.018606834,10018332.0,992.0,0.0,1.0,0.0,0.0,64,224,0.0498213890746327,0.1743748617612145,6.0,16.0,8.9,4.6773686809762784,21.87777777777778,0,0,0,1,1,0.0,0.0,0.0,3.0,9.888888888888893,11.0,8.714285714285714,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,7.0,61.0,-1.0,260.0,2.0,0.0,294551.0,415155.11915668345,588110.0,992.0,9888557.0,238410.3916932592,10018261.0,9531132.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-34933-6,192.168.1.29,34933.0,192.168.1.22,2404.0,6.0,05/06/2020 11:49:09 PM,23992901.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666668,4.915960401250875,3.209282612386055,0.3334319597284213,3427557.285714285,4632200.872956386,10012090.0,96.0,10012919.0,10012919.0,0.0,10012919.0,10012919.0,23992901.0,4798580.2,4895595.268220883,10012186.0,109.0,0.0,1.0,0.0,0.0,64,192,0.0833579899321053,0.250073969796316,6.0,16.0,9.222222222222223,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,1568600.0,2217163.010895229,3136371.0,829.0,10011258.0,1176.625683894415,10012090.0,10010426.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-41987-6,192.168.1.29,41987.0,192.168.1.22,2404.0,6.0,05/06/2020 10:26:36 PM,24000543.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666668,4.915960401250875,3.208260746433945,0.333325791837293,3428648.9999999995,4675005.741519718,10040468.0,78.0,10041138.0,10041138.0,0.0,10041138.0,10041138.0,24000543.0,4800108.6,4955635.198471514,10040546.0,1198.0,0.0,1.0,0.0,0.0,64,192,0.0833314479593232,0.2499943438779697,6.0,16.0,9.222222222222223,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,1742875.0,2463849.939434218,3485080.0,670.0,10026790.5,19342.90599935801,10040468.0,10013113.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-38817-6,192.168.1.29,38817.0,192.168.1.22,2404.0,6.0,05/06/2020 09:05:25 PM,24041759.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666666,4.915960401250875,3.202760663227678,0.3327543546210574,3434537.0,4620501.237799099,10011505.0,79.0,10020409.0,10020409.0,0.0,10020409.0,10020409.0,24041759.0,4808351.8,4879739.622295302,10020524.0,2697.0,0.0,1.0,0.0,0.0,64,192,0.0831885886552643,0.2495657659657931,6.0,16.0,9.22222222222222,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,5858.0,4470.329070661353,9019.0,2697.0,10011447.5,81.31727983645297,10011505.0,10011390.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-39797-6,192.168.1.29,39797.0,192.168.1.22,2404.0,6.0,05/06/2020 08:53:12 PM,26014226.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666668,4.915960401250875,2.9599189305113285,0.3075240447284497,3716318.0,4730983.249099388,10013047.0,85.0,10013816.0,10013816.0,0.0,10013816.0,10013816.0,26014226.0,5202845.2,4889771.521964722,10013413.0,15759.0,0.0,1.0,0.0,0.0,64,192,0.0768810111821124,0.2306430335463373,6.0,16.0,9.222222222222223,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,8264.0,10599.530649986347,15759.0,769.0,8508008.0,2606455.0149237183,10013047.0,5498333.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-46097-6,192.168.1.29,46097.0,192.168.1.22,2404.0,6.0,05/06/2020 09:02:56 PM,22634998.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666666,4.915960401250875,3.401811654677416,0.3534349771093419,3233571.1428571427,4677000.712231627,10023964.0,133.0,10024795.0,10024795.0,0.0,10024795.0,10024795.0,22634998.0,4526999.6,5049469.773709295,10024097.0,1527.0,0.0,1.0,0.0,0.0,64,192,0.0883587442773354,0.2650762328320064,6.0,16.0,9.22222222222222,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,1179.0,492.1463197058371,1527.0,831.0,10021060.0,4106.876185131468,10023964.0,10018156.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-46669-6,192.168.1.29,46669.0,192.168.1.22,2404.0,6.0,06/06/2020 12:28:22 AM,23990511.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666668,4.915960401250875,3.2096023298545,0.3334651771277402,3427215.8571428573,4690595.397404734,10016346.0,59.0,10017072.0,10017072.0,0.0,10017072.0,10017072.0,23990511.0,4798102.2,4978392.40645278,10016405.0,1415.0,0.0,1.0,0.0,0.0,64,192,0.083366294281935,0.2500988828458052,6.0,16.0,9.222222222222223,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,1846897.5,2610880.773766681,3693069.0,726.0,10013227.0,4410.9321010416825,10016346.0,10010108.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-33237-6,192.168.1.29,33237.0,192.168.1.22,2404.0,6.0,05/06/2020 10:14:55 PM,23989380.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666668,4.915960401250875,3.209753649323159,0.3334808986309775,3427054.285714285,4692840.090611076,10012082.0,91.0,10010139.0,10010139.0,0.0,10010139.0,10010139.0,23989380.0,4797876.0,4981695.662897474,10012882.0,1654.0,0.0,1.0,0.0,0.0,64,192,0.0833702246577443,0.2501106739732332,6.0,16.0,9.222222222222223,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,1862816.5,2633288.987662482,3724833.0,800.0,10010710.5,1939.5939007947,10012082.0,10009339.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-39225-6,192.168.1.29,39225.0,192.168.1.22,2404.0,6.0,05/06/2020 11:45:49 PM,24002102.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666668,4.915960401250875,3.208052361414013,0.3333041414456117,3428871.7142857146,4698387.742710036,10024069.0,65.0,10018241.0,10018241.0,0.0,10018241.0,10018241.0,24002102.0,4800420.4,4990969.737820126,10029495.0,1227.0,0.0,1.0,0.0,0.0,64,192,0.0833260353614029,0.2499781060842088,6.0,16.0,9.222222222222223,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,1871579.5,2639139.58917002,3737733.0,5426.0,10018442.0,7957.779715473406,10024069.0,10012815.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-40173-6,192.168.1.29,40173.0,192.168.1.22,2404.0,6.0,05/06/2020 08:15:42 PM,24988929.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666668,4.915960401250875,3.081364551477977,0.3201417715821274,3569847.0,4693645.545012001,10012783.0,65.0,10013857.0,10013857.0,0.0,10013857.0,10013857.0,24988929.0,4997785.8,4912334.514760034,10013963.0,1066.0,0.0,1.0,0.0,0.0,64,192,0.0800354428955318,0.2401063286865956,6.0,16.0,9.222222222222223,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,2276571.5,3217889.5190084605,4551963.0,1180.0,10012730.0,74.95331880577403,10012783.0,10012677.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-43237-6,192.168.1.29,43237.0,192.168.1.22,2404.0,6.0,05/06/2020 10:55:27 PM,22800004.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666666,4.915960401250875,3.377192389966248,0.3508771314250646,3257143.4285714286,4669595.692413919,10037687.0,80.0,10010065.0,10010065.0,0.0,10010065.0,10010065.0,22800004.0,4560000.8,5028823.441520263,10039135.0,1020.0,0.0,1.0,0.0,0.0,64,192,0.0877192828562661,0.2631578485687985,6.0,16.0,9.22222222222222,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,1234.0,302.6417023478424,1448.0,1020.0,10023152.0,20555.594129092937,10037687.0,10008617.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-44579-6,192.168.1.29,44579.0,192.168.1.22,2404.0,6.0,05/06/2020 10:36:02 PM,20987029.0,2.0,5.0,22.0,39.0,16.0,6.0,11.0,7.071067811865476,15.0,6.0,7.8,4.024922359499621,2.906557188251848,0.3335393494715236,3497838.166666666,5084438.311171193,10079399.0,72.0,10018786.0,10018786.0,0.0,10018786.0,10018786.0,20987029.0,5246757.25,5557180.90991055,10083982.0,950.0,0.0,1.0,0.0,0.0,64,160,0.0952969569918638,0.2382423924796597,6.0,16.0,8.375,4.405759217855,19.41071428571429,0,0,0,1,1,0.0,0.0,0.0,2.0,9.571428571428571,11.0,7.8,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,5.0,39.0,-1.0,260.0,2.0,0.0,2766.5,2568.918936050727,4583.0,950.0,10046801.0,46100.53370623815,10079399.0,10014203.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-36645-6,192.168.1.29,36645.0,192.168.1.22,2404.0,6.0,05/06/2020 09:32:04 PM,23605996.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666666,4.915960401250875,3.261883124948424,0.3388969480465895,3372285.142857143,4629295.851509509,10014890.0,85.0,10023369.0,10023369.0,0.0,10023369.0,10023369.0,23605996.0,4721199.2,4925563.74506667,10030027.0,1189.0,0.0,1.0,0.0,0.0,64,192,0.0847242370116473,0.2541727110349421,6.0,16.0,9.22222222222222,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,8163.0,9862.725383989964,15137.0,1189.0,10011561.0,4707.916949140034,10014890.0,10008232.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-45731-6,192.168.1.29,45731.0,192.168.1.22,2404.0,6.0,05/06/2020 08:14:04 PM,22006088.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666668,4.915960401250875,3.4990317224942484,0.3635357633760258,3143726.8571428573,4747751.361373102,10020711.0,127.0,10021818.0,10021818.0,0.0,10021818.0,10021818.0,22006088.0,4401217.6,5186499.820694955,10020838.0,12111.0,0.0,1.0,0.0,0.0,64,192,0.0908839408440064,0.2726518225320193,6.0,16.0,9.222222222222223,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,973380.5,1375002.3700359575,1945654.0,1107.0,10017200.5,4964.59671071075,10020711.0,10013690.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-33649-6,192.168.1.29,33649.0,192.168.1.22,2404.0,6.0,05/06/2020 09:03:45 PM,23136606.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666666,4.915960401250875,3.328059439660252,0.3457724093153507,3305229.4285714286,4646605.678365118,10013485.0,78.0,10013064.0,10013064.0,0.0,10013064.0,10013064.0,23136606.0,4627321.2,4974685.259709472,10015056.0,1491.0,0.0,1.0,0.0,0.0,64,192,0.0864431023288376,0.2593293069865131,6.0,16.0,9.22222222222222,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,1531.0,56.56854249492381,1571.0,1491.0,10012489.0,1408.556708123603,10013485.0,10011493.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-36899-6,192.168.1.29,36899.0,192.168.1.22,2404.0,6.0,05/06/2020 09:27:03 PM,25119468.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666666,4.915960401250875,3.0653515432731298,0.3184780824179875,3588495.428571428,4624142.07340226,10012245.0,63.0,10013222.0,10013222.0,0.0,10013222.0,10013222.0,25119468.0,5023893.6,4802617.1250455,10012441.0,1005.0,0.0,1.0,0.0,0.0,64,192,0.0796195206044968,0.2388585618134906,6.0,16.0,9.22222222222222,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,991.0,19.798989873223327,1005.0,977.0,10011854.5,552.2503961066936,10012245.0,10011464.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-45183-6,192.168.1.29,45183.0,192.168.1.22,2404.0,6.0,05/06/2020 08:10:42 PM,23175923.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666668,4.915960401250875,3.3224135237246,0.3451858206467117,3310846.142857143,4717944.853870465,10015304.0,87.0,10010069.0,10010069.0,0.0,10010069.0,10010069.0,23175923.0,4635184.6,5071434.2145145,10016042.0,1453.0,0.0,1.0,0.0,0.0,64,192,0.0862964551616779,0.2588893654850338,6.0,16.0,9.222222222222223,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,1565746.0,2213255.538822393,3130754.0,738.0,10012317.5,4223.548804027249,10015304.0,10009331.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-42493-6,192.168.1.29,42493.0,192.168.1.22,2404.0,6.0,05/06/2020 10:05:45 PM,24998656.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666668,4.915960401250875,3.0801655897021023,0.3200172041248937,3571236.5714285723,4632859.603939014,10012854.0,66.0,10012722.0,10012722.0,0.0,10012722.0,10012722.0,24998656.0,4999731.2,4824099.025228929,10013679.0,8336.0,0.0,1.0,0.0,0.0,64,192,0.0800043010312234,0.2400129030936703,6.0,16.0,9.222222222222223,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,2054841.5,2904817.991638116,4108858.0,825.0,10012375.5,676.701189595526,10012854.0,10011897.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-32769-6,192.168.1.29,32769.0,192.168.1.22,2404.0,6.0,05/06/2020 09:33:44 PM,23986319.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666666,4.915960401250875,3.21016326014842,0.3335234555998359,3426617.0,4621748.243961766,10017537.0,65.0,10018436.0,10018436.0,0.0,10018436.0,10018436.0,23986319.0,4797263.8,4881235.966427734,10017602.0,121.0,0.0,1.0,0.0,0.0,64,192,0.0833808638999589,0.2501425916998769,6.0,16.0,9.22222222222222,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,510.0,550.129075763134,899.0,121.0,10010536.5,9900.202043392852,10017537.0,10003536.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-37831-6,192.168.1.29,37831.0,192.168.1.22,2404.0,6.0,05/06/2020 08:32:53 PM,23554178.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666666,4.915960401250875,3.269059102805456,0.3396425041875798,3364882.571428572,4635181.405344882,10026144.0,70.0,10026949.0,10026949.0,0.0,10026949.0,10026949.0,23554178.0,4710835.6,4930115.094826113,10026214.0,1076.0,0.0,1.0,0.0,0.0,64,192,0.0849106260468949,0.2547318781406848,6.0,16.0,9.22222222222222,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,940.5,191.6259377015544,1076.0,805.0,10017104.5,12783.783497071592,10026144.0,10008065.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-33687-6,192.168.1.29,33687.0,192.168.1.22,2404.0,6.0,06/06/2020 12:31:01 AM,20997284.0,2.0,5.0,22.0,39.0,16.0,6.0,11.0,7.071067811865476,15.0,6.0,7.8,4.024922359499621,2.9051376358961467,0.3333764500208693,3499547.333333333,5060226.925681601,10015450.0,135.0,10014301.0,10014301.0,0.0,10014301.0,10014301.0,20997284.0,5249321.0,5516867.350225549,10016238.0,2627.0,0.0,1.0,0.0,0.0,64,160,0.0952504142916769,0.2381260357291924,6.0,16.0,8.375,4.405759217855,19.41071428571429,0,0,0,1,1,0.0,0.0,0.0,2.0,9.571428571428571,11.0,7.8,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,5.0,39.0,-1.0,260.0,2.0,0.0,1707.5,1300.3693706020606,2627.0,788.0,10014481.5,1369.6658351583424,10015450.0,10013513.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-45315-6,192.168.1.29,45315.0,192.168.1.22,2404.0,6.0,05/06/2020 08:42:03 PM,23913967.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666666,4.915960401250875,3.219875648402459,0.3345325348989567,3416281.0,4621795.74224655,10011841.0,85.0,10023905.0,10023905.0,0.0,10023905.0,10023905.0,23913967.0,4782793.4,4893708.322031493,10027052.0,2241.0,0.0,1.0,0.0,0.0,64,192,0.0836331337247391,0.2508994011742175,6.0,16.0,9.22222222222222,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,8726.0,9171.174951989522,15211.0,2241.0,10010267.5,2225.2650403940647,10011841.0,10008694.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-36997-6,192.168.1.29,36997.0,192.168.1.22,2404.0,6.0,05/06/2020 11:37:36 PM,20998372.0,2.0,5.0,22.0,39.0,16.0,6.0,11.0,7.071067811865476,15.0,6.0,7.8,4.024922359499621,2.9049871104293232,0.3333591766066436,3499728.666666667,5059245.064715907,10017601.0,173.0,10019015.0,10019015.0,0.0,10019015.0,10019015.0,20998372.0,5249593.0,5515652.643126892,10017774.0,2036.0,0.0,1.0,0.0,0.0,64,160,0.0952454790304696,0.2381136975761739,6.0,16.0,8.375,4.405759217855,19.41071428571429,0,0,0,1,1,0.0,0.0,0.0,2.0,9.571428571428571,11.0,7.8,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,5.0,39.0,-1.0,260.0,2.0,0.0,1725.0,439.8204178980326,2036.0,1414.0,10013264.0,6133.444220012113,10017601.0,10008927.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-40683-6,192.168.1.29,40683.0,192.168.1.22,2404.0,6.0,05/06/2020 09:25:23 PM,24751679.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666666,4.915960401250875,3.110900072677898,0.32321039716134,3535954.1428571427,4616180.512924887,10011218.0,96.0,10012194.0,10012194.0,0.0,10012194.0,10012194.0,24751679.0,4950335.8,4818398.579262327,10011314.0,1020.0,0.0,1.0,0.0,0.0,64,192,0.080802599290335,0.242407797871005,6.0,16.0,9.22222222222222,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,998.0,31.11269837220809,1020.0,976.0,10006355.5,6876.6134470391735,10011218.0,10001493.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-43433-6,192.168.1.29,43433.0,192.168.1.22,2404.0,6.0,05/06/2020 09:48:44 PM,24879290.0,2.0,6.0,22.0,55.0,16.0,6.0,11.0,7.071067811865476,16.0,6.0,9.166666666666666,4.915960401250875,3.0949436258028262,0.3215525844989949,3554184.285714285,4620623.127331771,10012410.0,79.0,10013041.0,10013041.0,0.0,10013041.0,10013041.0,24879290.0,4975858.0,4816265.764848738,10015075.0,949.0,0.0,1.0,0.0,0.0,64,192,0.0803881461247487,0.2411644383742462,6.0,16.0,9.22222222222222,4.841946348777984,23.44444444444445,0,0,0,1,1,0.0,0.0,0.0,3.0,10.375,11.0,9.166666666666666,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,55.0,-1.0,260.0,2.0,0.0,1807.0,1213.3952365161156,2665.0,949.0,10011393.0,1438.2551929334377,10012410.0,10010376.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-34281-6,192.168.1.29,34281.0,192.168.1.22,2404.0,6.0,05/06/2020 10:08:24 PM,20993803.0,2.0,5.0,22.0,39.0,16.0,6.0,11.0,7.071067811865476,15.0,6.0,7.8,4.024922359499621,2.905619339192618,0.3334317274483332,3498967.166666667,5055791.287386829,10013444.0,81.0,10009622.0,10009622.0,0.0,10009622.0,10009622.0,20993803.0,5248450.75,5513947.535686956,10020056.0,5039.0,0.0,1.0,0.0,0.0,64,160,0.0952662078423809,0.2381655196059523,6.0,16.0,8.375,4.405759217855,19.41071428571429,0,0,0,1,1,0.0,0.0,0.0,2.0,9.571428571428571,11.0,7.8,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,5.0,39.0,-1.0,260.0,2.0,0.0,5825.5,1112.2789668064393,6612.0,5039.0,10008227.0,7377.952154900437,10013444.0,10003010.0,c_rd_na_1_DoS
192.168.1.22-192.168.1.29-2404-39487-6,192.168.1.29,39487.0,192.168.1.22,2404.0,6.0,05/06/2020 08:18:31 PM,20995600.0,2.0,5.0,22.0,39.0,16.0,6.0,11.0,7.071067811865476,15.0,6.0,7.8,4.024922359499621,2.9053706490883804,0.3334031892396502,3499266.666666667,5059703.844754698,10017720.0,842.0,10010292.0,10010292.0,0.0,10010292.0,10010292.0,20995600.0,5248900.0,5518090.321423829,10018562.0,920.0,0.0,1.0,0.0,0.0,64,160,0.0952580540684714,0.2381451351711787,6.0,16.0,8.375,4.405759217855,19.41071428571429,0,0,0,1,1,0.0,0.0,0.0,2.0,9.571428571428571,11.0,7.8,0.0,0,0.0,0.0,0.0,0.0,2.0,22.0,5.0,39.0,-1.0,260.0,2.0,0.0,881.0,55.15432893255071,920.0,842.0,10013585.0,5847.773080412748,10017720.0,10009450.0,c_rd_na_1_DoS
